id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change,name,bvdidnumber
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA25116689
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA24669707
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA24712739
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA37429499
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA37810679
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA36759072
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA367120589
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA36700139
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA37222217
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA37019394
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA37106099
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA26593769
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA19269176
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA19232115
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA19233882
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA19221904
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA19294794
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA19128406
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA19192338
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA39259982
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA38846926
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA38874529
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA38459456
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA38566093
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA*G000668294
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA*G000682372
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA35230006
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA34782686
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA34787045
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA35045291
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA34669003
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA23418587
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA*G001611240
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA*G001320845
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA*G001623990
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA*G001675291
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA*G000915915
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA*G001185479
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA*G005492611
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA*G005789274
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA*G0032188931
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA31834626
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA32101908
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA31915269
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA36489384
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA36499811
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA359638281
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA35777305
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA35772108
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA32842994
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA33158405
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA33428072
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA32904877
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA43449984
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA44409057
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA*G0000851287
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA*G0019318609
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA*G0020489368
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA*G0022445458
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA*G0030083112
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA*G0030165671
NK-Yxjfdxfwru85nZyXwybarX,LegalEntity,FENIKS,LIMITED LIABILITY COMPANY PHOENIX,,ru,"UL. NIZHEGORODSKAYA D. 86, K. B, POMESHCH. 5/1, MOSCOW, RUS, 109052",DQ3CP2YF2Q21;HPS6GNK87AN7,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,FENIKS,UA*G0033878906
